-5.535394,-11.549629,2.2026656,1
2.6910827,-9.222465,-2.1547816,1
0.4309563,-9.107543,0.1340753,1
-1.4460979,-9.787497,-1.1300632,1
0.20111294,-8.628703,-0.63206923,1
-0.20111294,-9.931149,-0.45968673,1
0,-9.193734,-0.7086837,1
0.1340753,-9.088389,0.545878,1
0.5267244,-10.419566,1.7812861,1
1.7812861,-12.890382,3.5434184,1
-0.92895025,-9.739613,-0.41180268,1
1.3120226,-8.073248,-0.7565677,1
1.340753,-8.39886,1.9057846,1
1.8674773,-8.724471,1.934515,1
2.0685902,-7.6231384,2.6719291,1
0.82360536,-7.2113357,3.2082303,1
0.5650316,-6.5984197,4.2521024,1
-1.5610195,-8.90643,5.133168,1
0.10534488,-10.611102,6.1004257,1
0.48841715,-20.781672,5.0278234,1
8.494628,1.7812861,-0.60333884,1
-6.5218053,-11.415554,0.51714754,1
2.3463178,-9.126697,-0.2681506,1
2.0398598,-10.745177,-0.81402856,1
-0.8714894,-8.293514,-0.7278373,1
1.0055647,-9.174581,-0.34476504,1
0.7757214,-9.174581,-0.94810385,1
0.06703765,-9.701305,-0.6799533,1
-0.5746084,-9.844957,-0.30645782,1
-1.8483237,-9.825804,1.0247183,1
-4.865018,-13.005303,1.7621324,1
-1.7717092,-11.204864,1.4556746,1
2.4995465,-11.128249,-6.215348,1
-4.0701427,-12.29662,1.4269443,1
1.0055647,-8.226477,-2.9879637,1
1.3503298,-6.0621185,-1.6472107,1
3.3423057,-3.8594532,-0.50757074,1
0.06703765,-5.410896,6.493075,1
-4.213795,-14.54717,16.615759,1
-3.2848446,-21.997925,7.6231384,1
-4.3382936,-13.599066,1.541866,1
-2.7964275,-5.439626,3.0454245,1
0.2873042,-3.4476504,5.1235914,1
-4.7022123,-15.437813,7.5848308,1
-12.028469,-23.645136,1.5801731,1
0.89064306,-12.066776,-12.066776,1
3.5434184,2.5091233,-1.1683705,1
7.1059904,3.5529952,-0.34476504,1
10.658986,-7.0485296,-10.266336,1
5.3247046,-13.120225,-7.728483,1
0.641646,-14.269443,-1.043872,1
-2.1739352,-16.136919,1.9536686,1
-3.0550013,-16.16565,1.0055647,1
-2.566584,-11.243171,-0.20111294,1
-1.1204864,-7.4507556,-1.0821792,1
-0.2681506,-6.8569937,-2.2122424,1
1.0534488,-7.536947,-2.2122424,1
2.5570073,-9.643845,0.1436521,1
2.6144683,-8.772355,1.5035586,1
2.1930888,-7.9870567,1.3599066,1
0.7278373,-8.169016,-1.292869,1
0.60333884,-7.8146744,-2.0015526,1
0.6512229,-8.504205,-0.6895301,1
-0.40222588,-9.385271,-1.3982137,1
-1.6280571,-9.088389,-0.22984336,1
-1.7908629,-8.810662,3.3614593,1
-0.9576807,-9.634268,4.0222588,1
-1.3024458,-10.275913,1.6759412,1
-2.27928,-10.5440645,-1.0055647,1
-3.7828386,-12.98615,0.37349546,1
-4.1659107,-12.947843,4.2042184,1
-4.098873,-13.321339,4.1371803,1
-1.6184803,-12.765883,2.1068976,1
0.08619126,-14.470555,2.8538885,1
3.572149,-12.938266,2.1930888,1
4.453215,-12.497733,-2.528277,1
3.9264908,-12.6222315,-6.445191,1
1.1875241,-11.894394,-5.094861,1
-3.0454245,-10.601525,-2.0973208,1
-3.5625722,-11.903971,-0.45010993,1
-2.2697031,-12.018892,1.7812861,1
-1.3599066,-11.63582,0.79487497,1
-1.13964,-10.132261,-1.1204864,1
0.4405331,-7.5561004,-2.7868507,1
1.6184803,-6.129156,-2.5953147,1
1.4269443,-5.6120086,-2.327164,1
1.2162545,-5.7843914,-2.8921957,1
1.6950948,-5.363012,-3.371036,1
2.3080103,-3.9743748,-3.2369606,1
3.2273839,-2.719813,-2.5378537,1
3.763685,-2.183512,-1.4748282,1
3.0933087,-3.074155,0,1
1.8962077,-5.085284,2.7102363,1
-0.11492168,-10.055647,14.144943,1
-3.572149,-24.947582,24.248474,1
-2.9879637,-25.177425,6.339846,1
0.61291564,-12.287044,1.9536686,1
0.6991069,-5.45878,1.0534488,1
1.7812861,-11.597513,0.62249243,1
-10.745177,-17.48725,0.9959879,1
-4.357447,-2.135628,-9.260772,1
-0.38307226,3.3423057,-7.383718,1
7.6231384,-5.1810527,-1.9249382,1
4.2904096,-14.470555,-3.8881836,1
1.340753,-14.202404,-2.4516625,1
0.8331822,-12.6222315,0.6607997,1
1.2641385,-10.25676,-0.2777274,1
2.2026656,-10.141838,-1.7812861,1
1.9919758,-8.983045,-0.7661445,1
1.8483237,-8.226477,-0.06703765,1
0.58418524,-8.6574335,-0.009576807,1
-1.0726024,-9.078813,-0.22026655,1
-1.7142484,-8.571242,-0.45968673,1
-1.1683705,-8.465898,-1.0055647,1
-0.7182605,-8.465898,-1.1204864,1
0.02873042,-8.810662,-1.9536686,1
1.043872,-8.896853,-1.5610195,1
1.8770541,-8.858546,-0.038307227,1
2.825158,-9.050082,1.2545617,1
2.3080103,-9.107543,2.432509,1
-0.2777274,-9.844957,4.2904096,1
-3.217807,-10.611102,3.3997664,1
-3.916914,-11.204864,1.0726024,1
-2.681506,-11.204864,-0.7086837,1
-1.3215994,-10.783484,1.532289,1
1.2066777,-11.616667,4.5202527,1
1.1204864,-10.697293,4.4915223,1
-0.23942018,-10.553641,1.9249382,1
